student_id	assessment_id	experienced_ind	crt_on_dt	crt_by_nm	sys_vld_frm_dt	sys_vld_to_dt	del_ind
808	4030	false	7/1/2016	Anthony	2/15/2015	10/15/2025	false
809	4899	false	8/2/2016	Earl	10/4/2016	2/18/2028	false
810	4126	false	4/30/2016	Jack	8/20/2016	2/21/2027	true
811	4848	false	11/15/2016	Phillip	6/17/2015	7/23/2024	true
812	4851	true	11/3/2016	Juan	8/16/2015	6/4/2027	false
813	4519	false	7/24/2016	Brian	10/4/2016	10/22/2025	false
814	4921	true	1/30/2016	Stephen	1/9/2017	11/28/2028	true
815	4173	false	9/21/2016	Adam	11/15/2015	12/10/2029	false
816	4890	true	7/6/2016	Carlos	10/23/2015	9/24/2023	false
817	4034	true	4/16/2016	Donald	11/12/2016	6/16/2028	true
818	4277	false	9/5/2016	Willie	1/17/2015	10/7/2029	false
819	4619	true	11/3/2016	Jonathan	12/17/2015	1/30/2023	true
820	4512	true	10/9/2016	George	3/25/2016	3/10/2029	true
821	4197	true	6/15/2016	Jimmy	8/30/2015	6/12/2029	false
822	4777	true	7/28/2016	Steven	4/10/2015	7/20/2023	false
823	4683	false	4/19/2016	Earl	6/13/2015	8/2/2026	true
824	4458	true	11/2/2016	Michael	12/8/2015	4/23/2026	false
825	4805	true	9/25/2016	Steven	12/28/2016	10/3/2024	false
826	4145	false	3/24/2016	Aaron	5/21/2015	5/20/2029	true
827	4478	true	9/11/2016	Howard	10/21/2015	1/20/2029	false
828	4428	false	12/1/2015	Robert	12/25/2016	5/8/2028	true
829	4715	false	9/9/2016	Billy	11/15/2015	1/24/2025	true
830	4649	false	4/30/2016	Joshua	8/4/2015	11/18/2029	false
831	4410	false	7/25/2016	Larry	1/17/2015	12/10/2023	false
832	4455	true	4/16/2016	Walter	1/24/2017	2/4/2024	false
833	4625	false	6/25/2016	Willie	7/24/2016	7/8/2025	true
834	4363	true	8/21/2016	Patrick	1/30/2015	9/18/2024	true
835	4397	true	12/24/2015	Roy	4/21/2015	1/24/2028	false
836	4372	false	5/1/2016	Steven	10/24/2015	2/25/2025	false
837	4733	true	6/4/2016	Joseph	5/16/2015	9/4/2026	true
838	4200	false	10/28/2016	Daniel	9/11/2016	11/12/2026	true
839	4178	true	12/11/2015	Brian	8/23/2016	9/6/2024	true
840	4638	false	1/12/2016	Carl	11/15/2016	10/21/2029	true
841	4060	true	10/8/2016	Gerald	7/23/2015	8/19/2029	false
842	4537	false	1/22/2016	Dennis	9/26/2016	10/10/2023	false
843	4758	true	9/28/2016	Clarence	11/22/2015	1/15/2027	false
844	4162	true	10/23/2016	Daniel	10/28/2016	2/13/2028	false
845	4586	true	12/7/2015	Nicholas	12/15/2014	6/22/2028	true
846	4914	false	2/6/2016	Larry	5/30/2015	10/12/2025	true
847	4114	true	5/21/2016	Peter	12/14/2014	10/18/2024	false
848	4932	false	2/1/2016	Johnny	12/1/2015	11/27/2027	true
849	4108	false	8/18/2016	Jeremy	10/7/2015	8/4/2028	true
850	4117	false	9/9/2016	Jack	10/22/2015	4/2/2027	false
851	4262	true	1/11/2016	Philip	11/28/2015	5/30/2024	false
852	4818	false	6/3/2016	Willie	6/15/2016	7/6/2023	true
853	4800	false	2/21/2016	Phillip	4/30/2015	6/27/2028	false
854	4274	false	5/6/2016	Edward	4/24/2015	1/2/2023	true
855	4809	false	7/3/2016	Jerry	7/17/2016	4/14/2024	false
856	4197	false	5/8/2016	Benjamin	11/11/2015	1/23/2023	false
857	4821	true	9/28/2016	Michael	8/11/2015	9/22/2025	false
858	4017	true	9/29/2016	Jose	2/24/2015	1/29/2028	true
859	4222	true	4/12/2016	Victor	2/26/2017	5/8/2029	true
860	4094	false	11/14/2016	Paul	4/2/2016	4/28/2025	false
861	4878	true	7/13/2016	Henry	11/22/2015	11/17/2027	true
862	4522	false	8/18/2016	Carl	3/1/2016	4/27/2023	false
863	4981	true	2/1/2016	Jose	4/27/2015	6/28/2024	false
864	4489	true	5/18/2016	Steven	7/20/2015	5/14/2024	true
865	4807	true	6/15/2016	David	5/17/2016	9/17/2024	true
866	4268	true	2/1/2016	Arthur	5/19/2015	9/11/2027	false
867	4777	false	7/29/2016	Antonio	4/28/2015	8/27/2029	true
868	4024	false	9/30/2016	George	5/25/2016	3/1/2024	true
869	4833	true	5/17/2016	Brandon	8/12/2015	2/6/2024	false
870	4662	true	6/8/2016	Charles	1/5/2017	10/1/2024	true
871	4183	true	12/3/2015	Fred	1/22/2015	12/9/2029	true
872	4091	true	5/6/2016	Earl	8/10/2015	3/27/2028	false
873	4862	true	8/12/2016	Thomas	3/31/2015	8/22/2027	false
874	4323	false	3/27/2016	Joe	4/21/2015	6/24/2023	false
875	4821	true	4/7/2016	Kevin	5/27/2016	5/18/2026	false
876	4911	true	10/23/2016	Joseph	10/20/2015	10/9/2024	false
877	4403	true	1/16/2016	Steven	7/12/2015	8/6/2028	true
878	4223	true	4/6/2016	Todd	5/7/2015	6/18/2024	false
879	4971	false	12/30/2015	Andrew	4/8/2016	2/28/2025	true
880	4798	false	6/25/2016	Joseph	10/29/2016	3/1/2029	true
881	4873	false	12/6/2015	Bobby	5/21/2015	2/10/2027	false
882	4754	true	11/18/2016	Jeffrey	10/19/2015	12/1/2028	true
883	4479	true	6/22/2016	David	10/21/2015	1/8/2029	true
884	4477	true	3/23/2016	Scott	7/11/2015	10/28/2028	true
885	4028	true	3/15/2016	Mark	11/12/2015	6/25/2024	false
886	4820	true	2/6/2016	Ernest	12/14/2015	5/14/2023	false
887	4770	true	7/28/2016	Jerry	9/7/2016	1/7/2024	true
888	4443	true	11/23/2016	Jesse	1/19/2016	7/1/2027	false
889	4048	true	4/1/2016	Roger	6/16/2015	8/1/2027	false
890	4244	false	2/2/2016	Louis	7/18/2016	3/15/2026	false
891	4361	true	12/17/2015	Gregory	12/7/2015	12/27/2027	true
892	4228	false	4/8/2016	Harry	6/3/2016	6/11/2026	false
893	4100	false	8/3/2016	Kenneth	9/7/2015	11/1/2029	false
894	4854	false	8/19/2016	Anthony	11/10/2016	4/2/2029	true
895	4918	true	4/13/2016	Albert	7/11/2016	7/12/2026	false
896	4161	false	3/12/2016	Robert	1/4/2015	2/23/2030	false
897	4725	true	12/20/2015	Ronald	8/7/2016	2/21/2026	false
898	4290	true	4/26/2016	Shawn	9/1/2015	1/10/2024	true
899	4588	true	12/18/2015	Willie	3/5/2015	9/10/2026	false
900	4343	true	5/2/2016	Adam	6/21/2016	11/4/2027	true
901	4766	true	1/13/2016	Joseph	3/23/2016	3/16/2027	false
902	4144	true	2/14/2016	Wayne	8/23/2015	1/3/2028	true
903	4999	true	1/14/2016	Billy	2/12/2016	11/10/2027	false
904	4856	false	2/21/2016	Raymond	12/15/2015	1/28/2026	true
905	4123	false	2/7/2016	Joshua	2/23/2016	8/25/2026	false
906	4986	false	8/12/2016	Ronald	10/4/2016	7/25/2025	false
907	4055	false	1/7/2016	Willie	6/2/2016	7/10/2027	false
908	4632	false	7/1/2016	William	1/12/2016	4/7/2027	false
909	4022	false	4/5/2016	Thomas	5/9/2016	12/11/2027	true
910	4071	false	5/2/2016	Juan	8/12/2016	4/13/2029	true
911	4824	false	5/14/2016	Jeffrey	3/2/2016	3/5/2024	false
912	4627	false	7/5/2016	James	3/24/2016	10/26/2027	false
913	4625	false	11/18/2016	Randy	12/15/2015	10/30/2024	true
914	4074	true	2/13/2016	Chris	12/5/2014	7/24/2024	false
915	4311	false	6/5/2016	Ryan	4/23/2015	8/21/2025	true
916	4923	false	7/18/2016	Jerry	8/27/2015	7/7/2029	false
917	4466	true	12/23/2015	Jimmy	9/20/2015	1/24/2027	false
918	4339	false	5/27/2016	Arthur	1/7/2017	8/10/2029	false
919	4545	false	12/1/2015	Antonio	8/28/2015	3/9/2029	true
920	4180	true	2/8/2016	Robert	7/29/2016	8/14/2025	false
921	4234	true	10/27/2016	Henry	9/11/2016	5/7/2024	false
922	4852	true	12/11/2015	Walter	1/3/2017	11/27/2023	false
923	4163	true	5/23/2016	Richard	7/31/2016	1/27/2029	false
924	4603	false	3/16/2016	Christopher	2/5/2017	9/18/2029	false
925	4101	true	4/6/2016	Steven	8/8/2015	7/16/2023	false
926	4380	false	11/23/2016	Martin	8/7/2016	11/1/2029	true
927	4726	false	9/3/2016	Sean	10/29/2016	3/31/2025	false
928	4670	false	5/17/2016	Roy	1/27/2016	5/29/2024	true
929	4209	false	8/3/2016	Brandon	10/3/2016	6/25/2028	true
930	4793	false	9/12/2016	Phillip	9/13/2016	4/19/2027	true
931	4343	true	4/16/2016	Carl	12/12/2014	12/30/2023	true
932	4444	true	9/20/2016	Jeremy	1/17/2017	3/2/2029	false
933	4318	true	10/11/2016	Alan	1/11/2017	1/1/2026	true
934	4399	true	8/1/2016	Wayne	9/29/2016	7/1/2024	true
935	4297	true	2/11/2016	Andrew	5/19/2015	6/2/2028	true
936	4170	false	5/13/2016	Daniel	7/29/2015	2/5/2026	true
937	4901	true	4/13/2016	Robert	6/14/2015	1/1/2025	false
938	4665	false	3/19/2016	Billy	1/26/2016	12/3/2029	false
939	4215	true	11/24/2016	Steven	10/24/2016	10/9/2026	false
940	4092	false	12/27/2015	James	4/4/2015	3/7/2028	false
941	4756	false	10/20/2016	Jeremy	9/24/2016	2/21/2026	false
942	4670	true	4/1/2016	Eugene	8/5/2015	5/12/2028	true
943	4301	true	12/11/2015	Roy	3/28/2016	3/22/2029	true
944	4228	true	3/24/2016	Paul	2/10/2015	10/27/2025	true
945	4421	true	1/13/2016	Frank	11/7/2015	9/13/2024	false
946	4081	true	12/25/2015	Jesse	5/9/2015	5/7/2025	false
947	4303	true	6/2/2016	Jose	12/1/2014	10/31/2029	true
948	4237	true	5/24/2016	Howard	8/14/2016	3/29/2025	true
949	4294	true	9/13/2016	Alan	9/10/2015	5/19/2026	true
950	4880	true	5/5/2016	John	12/27/2016	9/21/2023	false
951	4285	false	5/29/2016	Joseph	1/30/2017	4/29/2028	true
952	4453	true	7/1/2016	Dennis	1/22/2017	11/18/2024	true
953	4955	false	8/16/2016	Frank	4/4/2016	6/13/2029	false
954	4365	false	12/21/2015	Stephen	11/25/2015	4/25/2028	false
955	4021	true	5/23/2016	Gary	8/26/2016	2/20/2024	true
956	4888	true	1/7/2016	Jason	8/14/2016	7/26/2027	false
957	4471	true	6/15/2016	Frank	12/10/2016	1/10/2023	false
958	4103	false	8/18/2016	Dennis	1/25/2017	7/9/2029	true
959	4395	true	6/23/2016	Jack	12/19/2014	8/10/2026	false
960	4187	true	12/29/2015	Russell	12/6/2014	9/4/2028	false
961	4744	false	10/19/2016	Albert	5/22/2015	5/2/2024	false
962	4433	true	11/11/2016	Peter	1/2/2015	6/19/2028	false
963	4806	false	10/5/2016	Fred	2/8/2015	3/8/2024	false
964	4888	false	9/6/2016	Terry	2/7/2016	1/5/2027	false
965	4398	true	1/18/2016	Anthony	12/15/2015	6/6/2027	false
966	4430	false	8/16/2016	Victor	3/12/2015	11/16/2027	false
967	4868	false	4/18/2016	Philip	12/14/2016	12/6/2022	false
968	4695	false	5/28/2016	Steve	8/24/2015	11/12/2027	true
969	4471	true	11/29/2015	Kevin	10/17/2015	8/20/2028	true
970	4173	false	4/24/2016	Shawn	7/8/2015	8/21/2029	false
971	4948	true	10/26/2016	Jonathan	1/5/2015	3/26/2025	false
972	4204	false	11/8/2016	Aaron	12/29/2015	9/15/2029	true
973	4837	false	6/14/2016	Peter	1/3/2015	1/5/2028	false
974	4794	false	1/8/2016	Henry	11/2/2016	8/6/2028	false
975	4323	false	12/10/2015	Jason	4/12/2016	3/5/2029	false
976	4274	true	12/28/2015	Brian	2/8/2016	12/26/2028	false
977	4332	true	5/8/2016	Raymond	6/16/2016	5/12/2029	false
978	4861	true	5/22/2016	George	5/19/2016	2/6/2029	true
979	4543	true	12/5/2015	Wayne	5/3/2015	11/7/2029	true
980	4847	false	4/3/2016	William	4/10/2016	10/14/2029	false
981	4094	false	9/22/2016	Clarence	5/7/2016	1/24/2029	true
982	4426	true	12/6/2015	Gerald	5/28/2016	11/10/2028	true
983	4993	true	1/24/2016	Randy	3/17/2015	9/9/2023	false
984	4310	false	2/16/2016	Dennis	3/24/2016	4/17/2029	false
985	4475	false	1/4/2016	Craig	4/8/2016	6/15/2023	true
986	4071	false	4/23/2016	Ryan	7/9/2016	7/18/2025	true
987	4968	true	11/5/2016	Jerry	6/9/2016	1/12/2027	false
988	4759	true	1/3/2016	Albert	2/10/2015	9/1/2026	false
989	4810	false	4/13/2016	Donald	11/12/2015	6/9/2028	false
990	4724	false	9/20/2016	Todd	10/24/2016	2/18/2025	false
991	4697	true	8/14/2016	Jesse	3/1/2016	5/7/2028	true
992	4626	false	6/2/2016	Fred	2/10/2016	8/17/2024	false
993	4737	true	3/26/2016	Eric	2/5/2015	12/12/2022	true
994	4520	true	9/29/2016	George	9/13/2015	3/31/2025	false
995	4309	true	9/12/2016	Anthony	3/4/2016	5/16/2026	false
996	4633	true	9/18/2016	Ryan	10/9/2015	10/30/2026	true
997	4003	false	2/16/2016	Carl	11/11/2016	7/2/2028	true
998	4189	false	5/31/2016	Brian	8/27/2016	4/27/2027	false
999	4852	false	12/25/2015	Randy	4/5/2015	5/1/2023	true
1000	4583	false	11/17/2016	Bruce	6/14/2016	1/11/2025	false
